id,sessionStart,sessionStop,connectorType,energy_consumption(kWh),authType,authId,chargerId,locationId,duration_hrs,time_based_util_rate,Month,Season,day,Carbon Intensity (gCO2/kWh),Carbon Emissions (gCO2)
910fc6df-36b0-4dae-93ca-52c1c9c42073,09/09/2021 17:32,09/09/2021 17:51,IEC_62196_T2_COMBO,26.87,ANONYMOUS,3923851,5000199,50112,0.326388889,1.359953704,9,Autumn,Thursday,209,5615.83
f99cee15-0636-496c-90e4-10e6fc673805,09/09/2021 18:53,09/09/2021 19:15,CHADEMO,9.325,CUSTOMER,1081929,5000196,50112,0.366666667,1.527777778,9,Autumn,Thursday,211,1967.575
6181f2f4-9029-4ad4-b7df-697abbe0cebb,09/09/2021 19:13,09/09/2021 20:44,IEC_62196_T2_COMBO,66.735,CUSTOMER,1080540,5000197,50112,1.508888889,6.287037037,9,Autumn,Thursday,211,14081.085
3e4e9123-9875-4219-b946-bb1513aa1f5e,09/09/2021 19:21,09/09/2021 19:51,CHADEMO,6.522,CUSTOMER,1101034,5000195,50112,0.486388889,2.02662037,9,Autumn,Thursday,211,1376.142
5c1e7fd6-dfc6-449c-b25e-03ff4b347269,09/09/2021 21:50,09/09/2021 22:10,CHADEMO,14.101,ANONYMOUS,3925257,5000196,50112,0.321666667,1.340277778,9,Autumn,Thursday,191,2693.291
9ec09f48-5804-4239-94d2-f5a5895445c1,10/09/2021 06:41,10/09/2021 08:04,IEC_62196_T2_COMBO,65.147,CUSTOMER,1049347,5000194,50112,1.39,5.791666667,9,Autumn,Friday,197,12833.959
a3013a7f-89f3-4018-b7c9-ce6d19d9de25,10/09/2021 09:17,10/09/2021 09:51,IEC_62196_T2_COMBO,25.133,CUSTOMER,1101839,5000196,50112,0.554444444,2.310185185,9,Autumn,Friday,201,5051.733
edf2ff05-0309-4e9f-b732-b5fc8bd7a3c7,10/09/2021 10:36,10/09/2021 11:00,IEC_62196_T2,6.993,ANONYMOUS,3929011,5000197,50112,0.401944444,1.674768519,9,Autumn,Friday,202,1412.586
e0022cab-1eb1-48a8-90e3-f6180a425631,10/09/2021 12:23,10/09/2021 12:57,IEC_62196_T2_COMBO,29.545,ANONYMOUS,3930802,5000198,50112,0.560277778,2.334490741,9,Autumn,Friday,209,6174.905
b2e8d6e4-a4cf-4927-ac07-dc3abb1fabad,10/09/2021 12:47,10/09/2021 13:17,IEC_62196_T2_COMBO,40.304,CHARGE_CARD,20411753,5000199,50112,0.497777778,2.074074074,9,Autumn,Friday,203,8181.712
a284b724-4c8d-4c6f-b9d7-b11a4c428bdf,10/09/2021 14:05,10/09/2021 15:01,IEC_62196_T2_COMBO,79.252,ANONYMOUS,3932341,5000199,50112,0.9325,3.885416667,9,Autumn,Friday,211,16722.172
1ff8c3d0-170e-4a61-959f-421346d0448b,10/09/2021 15:40,10/09/2021 16:23,IEC_62196_T2_COMBO,30.676,CUSTOMER,1088978,5000198,50112,0.713333333,2.972222222,9,Autumn,Friday,214,6564.664
43681301-e5dd-4670-9981-07933476f147,10/09/2021 15:43,10/09/2021 16:04,CHADEMO,11.653,CUSTOMER,1081929,5000196,50112,0.341111111,1.421296296,9,Autumn,Friday,214,2493.742
6dd7a319-3aca-400b-8679-d3e15d747ac5,10/09/2021 16:06,10/09/2021 16:38,CHADEMO,20.254,CUSTOMER,1099772,5000196,50112,0.530277778,2.209490741,9,Autumn,Friday,216,4374.864
4b5203e1-96b9-457e-a898-1dc5fbd9d692,10/09/2021 17:04,10/09/2021 19:59,IEC_62196_T2_COMBO,9.708,CUSTOMER,1096379,5000198,50112,2.923055556,12.17939815,9,Autumn,Friday,142,1378.536
11364d5f-645c-42cf-b287-d63c2ae38a71,10/09/2021 17:17,10/09/2021 17:47,CHADEMO,7.582,CUSTOMER,1101034,5000196,50112,0.504166667,2.100694444,9,Autumn,Friday,145,1099.39
6cc8c811-809f-4b7a-a979-d3089b89501f,10/09/2021 23:32,11/09/2021 00:07,IEC_62196_T2_COMBO,17.815,CUSTOMER,1050230,5000199,50112,0.590833333,2.461805556,9,Autumn,Friday,111,1977.465
e5d53625-cd12-4081-8707-4eca7e4671fe,11/09/2021 09:03,11/09/2021 11:30,IEC_62196_T2_COMBO,37.646,ANONYMOUS,3939193,5000194,50112,2.450277778,10.20949074,9,Autumn,Saturday,71,2672.866
e999f9d2-12fa-469d-88fc-bc6494ea48e9,11/09/2021 09:20,11/09/2021 09:51,IEC_62196_T2_COMBO,36.594,CUSTOMER,1101991,5000198,50112,0.5075,2.114583333,9,Autumn,Saturday,69,2524.986
f8d1e729-d6c8-4437-ad86-4e7d27f99f11,11/09/2021 09:46,11/09/2021 10:39,IEC_62196_T2_COMBO,35.535,CUSTOMER,1078386,5000199,50112,0.887222222,3.696759259,9,Autumn,Saturday,66,2345.31
9e1bb32f-2515-4d71-a11e-10b125d4cf05,11/09/2021 10:21,11/09/2021 11:09,IEC_62196_T2_COMBO,39.447,CUSTOMER,1102024,5000195,50112,0.796111111,3.31712963,9,Autumn,Saturday,57,2248.479
0c8f9d76-781f-4c13-a4d9-fbdac5b05d6e,11/09/2021 10:25,11/09/2021 10:37,IEC_62196_T2_COMBO,9.347,CHARGE_CARD,20502737,5000197,50112,0.2075,0.864583333,9,Autumn,Saturday,57,532.779
4b3c2f2a-cc17-4d25-8cd6-b479347e695d,11/09/2021 11:17,11/09/2021 12:21,IEC_62196_T2_COMBO,43.219,CHARGE_CARD,20014928,5000197,50112,1.075555556,4.481481481,9,Autumn,Saturday,40,1728.76
6b1d5ef5-170f-4528-a9e1-0611b610bb85,11/09/2021 11:21,11/09/2021 11:50,IEC_62196_T2_COMBO,22.146,CUSTOMER,1101453,5000198,50112,0.485833333,2.024305556,9,Autumn,Saturday,40,885.84
9be85d8d-1747-4e1f-99b6-7f9e4ce4e877,11/09/2021 11:25,11/09/2021 12:00,IEC_62196_T2_COMBO,58.862,ANONYMOUS,3941480,5000199,50112,0.593055556,2.471064815,9,Autumn,Saturday,40,2354.48
863d9b25-0e1a-45d4-bfda-7b7be0c62573,11/09/2021 12:08,11/09/2021 13:26,IEC_62196_T2_COMBO,80.144,ANONYMOUS,3942160,5000199,50112,1.297222222,5.405092593,9,Autumn,Saturday,33,2644.752
63849443-2fef-40c8-bd36-f94809a92d96,11/09/2021 12:10,11/09/2021 14:01,IEC_62196_T2,28.788,CUSTOMER,1101627,5000196,50112,1.845,7.6875,9,Autumn,Saturday,33,950.004
543ffb64-d402-4f34-936f-92916bdf1484,11/09/2021 13:01,11/09/2021 13:49,IEC_62196_T2_COMBO,62.545,CUSTOMER,1101311,5000198,50112,0.803333333,3.347222222,9,Autumn,Saturday,17,1063.265
424477fa-5908-47b5-8f9b-9537d63c3eb5,11/09/2021 13:23,11/09/2021 13:44,IEC_62196_T2_COMBO,13.454,CHARGE_CARD,18203511,5000195,50112,0.351111111,1.462962963,9,Autumn,Saturday,16,215.264
c8f6c427-b26a-4043-9ba7-1af590149722,11/09/2021 13:33,11/09/2021 15:26,IEC_62196_T2_COMBO,39.31,CUSTOMER,1102067,5000194,50112,1.893333333,7.888888889,9,Autumn,Saturday,16,628.96
bb76dca3-5387-4c80-92fd-bb578cc3a693,11/09/2021 14:06,11/09/2021 14:43,CHADEMO,20.649,CUSTOMER,1099772,5000196,50112,0.608333333,2.534722222,9,Autumn,Saturday,16,330.384
518acb2c-e75c-473c-8e01-dc205fcc2eb7,11/09/2021 14:14,11/09/2021 15:18,IEC_62196_T2_COMBO,28.033,ANONYMOUS,3944172,5000199,50112,1.076388889,4.484953704,9,Autumn,Saturday,16,448.528
b43cf66f-98bf-4204-99d9-532cd090911d,11/09/2021 15:59,11/09/2021 16:57,IEC_62196_T2_COMBO,31.835,CUSTOMER,1050230,5000199,50112,0.965833333,4.024305556,9,Autumn,Saturday,16,509.36
0c7111a7-ec26-4042-869f-ca47e42a48ec,11/09/2021 17:05,11/09/2021 17:58,IEC_62196_T2_COMBO,56.035,ANONYMOUS,3946607,5000199,50112,0.883888889,3.68287037,9,Autumn,Saturday,18,1008.63
702677f1-9a56-4a5a-b049-069cc1a2270f,11/09/2021 18:15,11/09/2021 19:29,IEC_62196_T2,16.357,CUSTOMER,1102111,5000195,50112,1.228055556,5.116898148,9,Autumn,Saturday,20,327.14
263b4de8-fa45-4f91-ae87-3d5c098c6391,11/09/2021 18:19,11/09/2021 18:51,CHADEMO,13.234,CUSTOMER,1081929,5000197,50112,0.5225,2.177083333,9,Autumn,Saturday,20,264.68
7d892280-ba24-49af-ae35-72337ef50822,11/09/2021 18:35,11/09/2021 19:08,IEC_62196_T2_COMBO,26.091,CUSTOMER,1100844,5000199,50112,0.542222222,2.259259259,9,Autumn,Saturday,20,521.82
8c3c2f39-0124-4d84-95bf-0730c8521b0c,11/09/2021 19:38,11/09/2021 19:48,CHADEMO,5.79,CUSTOMER,1101492,5000196,50112,0.162777778,0.678240741,9,Autumn,Saturday,21,121.59
6645a0fe-10d2-4d94-a2ff-5bf4450afef6,12/09/2021 07:01,12/09/2021 07:17,CHADEMO,10.358,CUSTOMER,1099772,5000196,50112,0.262222222,1.092592593,9,Autumn,Sunday,170,1760.86
922f7b58-efeb-4f78-b337-14592df5f9b2,12/09/2021 10:12,12/09/2021 10:50,CHADEMO,9.478,ANONYMOUS,3952194,5000194,50112,0.633055556,2.637731481,9,Autumn,Sunday,207,1961.946
61c09a82-106d-443c-b175-e1c223a0ef06,12/09/2021 10:16,12/09/2021 12:04,IEC_62196_T2_COMBO,21.834,CUSTOMER,1064724,5000195,50112,1.784166667,7.434027778,9,Autumn,Sunday,205,4475.97
0d08b559-8f41-4415-bf7b-1106eeac312f,12/09/2021 10:54,12/09/2021 11:36,IEC_62196_T2_COMBO,10.438,ANONYMOUS,3952909,5000196,50112,0.699166667,2.913194444,9,Autumn,Sunday,206,2150.228
5dea2085-eb2e-4dbf-8d5f-bdffc37428eb,12/09/2021 11:37,12/09/2021 13:44,IEC_62196_T2,6.929,CUSTOMER,1083375,5000194,50112,2.127777778,8.865740741,9,Autumn,Sunday,206,1427.374
d63202da-dd44-4c70-a32e-8f9b1e740959,12/09/2021 13:42,12/09/2021 14:41,IEC_62196_T2_COMBO,41.81,CUSTOMER,1102239,5000196,50112,0.978055556,4.075231481,9,Autumn,Sunday,224,9365.44
dc1beea2-c469-4ca5-b443-e2bfb30e3711,12/09/2021 14:12,12/09/2021 15:28,IEC_62196_T2_COMBO,79.867,ANONYMOUS,3956156,5000199,50112,1.265555556,5.273148148,9,Autumn,Sunday,222,17730.474
469e9a71-2072-4810-946b-58aeb7e4c904,12/09/2021 15:14,12/09/2021 15:34,CHADEMO,5.461,CUSTOMER,1097261,5000195,50112,0.330833333,1.378472222,9,Autumn,Sunday,228,1245.108
2f48ae59-6faa-4200-a00a-c2ecc15a46ae,12/09/2021 15:36,12/09/2021 16:08,CHADEMO,13.268,CUSTOMER,1081929,5000197,50112,0.529166667,2.204861111,9,Autumn,Sunday,231,3064.908
cd08700e-150d-44c5-9450-1ad9f406a9ea,12/09/2021 16:52,12/09/2021 17:26,IEC_62196_T2_COMBO,14.298,CUSTOMER,1067712,5000196,50112,0.560555556,2.335648148,9,Autumn,Sunday,235,3360.03
dca36114-eec7-4698-8b23-f83f67c5e67c,12/09/2021 17:41,12/09/2021 18:15,IEC_62196_T2_COMBO,9.926,CUSTOMER,1078386,5000199,50112,0.567222222,2.363425926,9,Autumn,Sunday,237,2352.462
2202cdd0-cd11-4ad8-9d52-051f2be16b86,12/09/2021 19:47,12/09/2021 20:11,CHADEMO,11.364,CUSTOMER,1081929,5000196,50112,0.407222222,1.696759259,9,Autumn,Sunday,236,2681.904
770b9fd9-b9bb-4d30-8395-caaa833f9b2f,12/09/2021 20:43,12/09/2021 21:19,CHADEMO,20.278,CUSTOMER,1053468,5000194,50112,0.595,2.479166667,9,Autumn,Sunday,224,4542.272
584f6e34-ca89-4c30-8acb-38b6fe41f170,13/09/2021 06:36,13/09/2021 07:28,CHADEMO,5.25,CUSTOMER,1057623,5000197,50112,0.864444444,3.601851852,9,Autumn,Monday,199,1044.75
ce7a95c8-44fe-4550-a915-66f6fa5fffea,13/09/2021 08:41,13/09/2021 09:04,CHADEMO,6.043,CUSTOMER,1097916,5000196,50112,0.379722222,1.582175926,9,Autumn,Monday,209,1262.987
8c1b7804-f1e8-4b1c-86e1-0ab5b2030e88,13/09/2021 11:50,13/09/2021 12:17,IEC_62196_T2_COMBO,22.733,CUSTOMER,1087168,5000198,50112,0.455,1.895833333,9,Autumn,Monday,162,3682.746
b0874cd5-673b-4d44-8ddb-cfc59d6517e7,13/09/2021 12:45,13/09/2021 13:06,CHADEMO,5.475,CUSTOMER,1097261,5000195,50112,0.336944444,1.403935185,9,Autumn,Monday,145,793.875
b73f5f55-e4eb-4712-babc-2ada0806f391,13/09/2021 13:12,13/09/2021 13:28,CHADEMO,5.8,CUSTOMER,1081929,5000197,50112,0.261388889,1.08912037,9,Autumn,Monday,145,841
751b2a01-64d9-4373-bea2-68b277880505,13/09/2021 14:48,13/09/2021 15:56,IEC_62196_T2_COMBO,31.031,CUSTOMER,1072144,5000194,50112,1.136666667,4.736111111,9,Autumn,Monday,160,4964.96
a58c7b7e-622e-46fe-ae03-72f7667bcab2,13/09/2021 14:59,13/09/2021 15:10,IEC_62196_T2_COMBO,15.453,ANONYMOUS,3968046,5000198,50112,0.188888889,0.787037037,9,Autumn,Monday,160,2472.48
d1a195f2-1554-4b52-ae36-334fff97a175,13/09/2021 15:12,13/09/2021 16:14,IEC_62196_T2_COMBO,37.95,CUSTOMER,1076534,5000195,50112,1.027777778,4.282407407,9,Autumn,Monday,160,6072
683d94f8-8457-4207-be36-a61eab0700b0,13/09/2021 17:38,13/09/2021 18:04,CHADEMO,12.51,CUSTOMER,1081929,5000195,50112,0.428333333,1.784722222,9,Autumn,Monday,168,2101.68
fb706ded-2dc4-4326-81af-3c1ecbabc80f,13/09/2021 19:36,13/09/2021 20:31,IEC_62196_T2_COMBO,42.002,ANONYMOUS,3970262,5000197,50112,0.918611111,3.827546296,9,Autumn,Monday,176,7392.352
be2d076b-7345-4c0c-ac18-19f9820cb9e6,14/09/2021 06:31,14/09/2021 08:54,IEC_62196_T2,35.258,CUSTOMER,1097911,5000194,50112,2.378055556,9.908564815,9,Autumn,Tuesday,228,8038.824
2d0dda89-80ae-4ba1-bec6-fe4f664fe40d,14/09/2021 09:10,14/09/2021 10:41,IEC_62196_T2_COMBO,34.018,ANONYMOUS,3973030,5000199,50112,1.515555556,6.314814815,9,Autumn,Tuesday,228,7756.104
e4193f01-12de-467f-a0ab-6edbb4f505c0,14/09/2021 09:28,14/09/2021 10:26,IEC_62196_T2_COMBO,44.753,CUSTOMER,1061039,5000194,50112,0.979444444,4.081018519,9,Autumn,Tuesday,228,10203.684
7bce863d-9bd7-40a8-a7a1-aaaaa1d96ea3,14/09/2021 11:34,14/09/2021 12:45,CHADEMO,22.103,CUSTOMER,1085754,5000197,50112,1.177777778,4.907407407,9,Autumn,Tuesday,235,5194.205
1884bfe9-bca1-42c7-8341-a65fc0afed81,14/09/2021 12:17,14/09/2021 12:48,CHADEMO,8.255,CUSTOMER,1064839,5000195,50112,0.517777778,2.157407407,9,Autumn,Tuesday,237,1956.435
0a44ad8b-23f3-425c-aa9d-a51352406019,14/09/2021 13:19,14/09/2021 13:45,IEC_62196_T2_COMBO,10.182,CUSTOMER,1067712,5000195,50112,0.442222222,1.842592593,9,Autumn,Tuesday,234,2382.588
d3c8a94e-0d82-4592-8c26-f17ca4c0a909,14/09/2021 15:03,14/09/2021 15:16,IEC_62196_T2_COMBO,20.157,CHARGE_CARD,20411753,5000199,50112,0.213333333,0.888888889,9,Autumn,Tuesday,232,4676.424
a17a1930-61f1-4454-abe0-0f80c15d255d,14/09/2021 15:18,14/09/2021 15:43,IEC_62196_T2_COMBO,17.348,CUSTOMER,1061863,5000197,50112,0.418055556,1.741898148,9,Autumn,Tuesday,231,4007.388
850488a3-cc23-4039-a3b0-a6543bddfa3f,14/09/2021 15:19,14/09/2021 15:40,CHADEMO,8.362,CUSTOMER,1081929,5000195,50112,0.346388889,1.443287037,9,Autumn,Tuesday,231,1931.622
77bb9e6b-4818-468e-a813-38c9e9d22a02,14/09/2021 15:47,14/09/2021 15:59,IEC_62196_T2_COMBO,22.241,CUSTOMER,1102540,5000199,50112,0.204444444,0.851851852,9,Autumn,Tuesday,234,5204.394
eb09a19b-eaa4-426a-b8da-1fc6a5dc2d76,14/09/2021 20:41,14/09/2021 21:31,IEC_62196_T2_COMBO,52.036,CUSTOMER,1100598,5000199,50112,0.845277778,3.521990741,9,Autumn,Tuesday,234,12176.424
0af0f781-a3a3-4e50-9158-ab43345db9a5,14/09/2021 20:47,14/09/2021 21:02,CHADEMO,8.21,CUSTOMER,1067093,5000196,50112,0.253888889,1.05787037,9,Autumn,Tuesday,228,1871.88
2dddd417-e974-41d8-b7ce-8ac7c18c97ab,14/09/2021 20:52,14/09/2021 21:21,IEC_62196_T2_COMBO,12.239,CUSTOMER,1050230,5000197,50112,0.477777778,1.990740741,9,Autumn,Tuesday,228,2790.492
dfbd4c1a-ded7-4caa-a432-4cde4ca29564,14/09/2021 21:25,14/09/2021 21:50,IEC_62196_T2_COMBO,6.157,CUSTOMER,1078386,5000196,50112,0.415833333,1.732638889,9,Autumn,Tuesday,226,1391.482
43805941-ebd3-4ded-bc26-0225eb612642,15/09/2021 07:16,15/09/2021 08:39,CHADEMO,19.077,CUSTOMER,1099476,5000197,50112,1.394722222,5.811342593,9,Autumn,Wednesday,262,4998.174
a9b67c9e-b845-482b-b3fa-c7056a6fd368,15/09/2021 08:29,15/09/2021 09:46,IEC_62196_T2_COMBO,59.827,CUSTOMER,1049347,5000194,50112,1.278333333,5.326388889,9,Autumn,Wednesday,261,15614.847
34e716ae-7bca-4924-92e5-2f4ce2a92210,15/09/2021 08:56,15/09/2021 09:55,IEC_62196_T2_COMBO,30.217,CUSTOMER,1061680,5000195,50112,0.986666667,4.111111111,9,Autumn,Wednesday,260,7856.42
f1f3ea01-4a3c-45f8-be5c-8e27a044843e,15/09/2021 10:43,15/09/2021 10:59,IEC_62196_T2_COMBO,17.562,CUSTOMER,1084986,5000198,50112,0.270277778,1.126157407,9,Autumn,Wednesday,241,4232.442
da9bcdac-63bb-4583-848f-bf4e660fcfe9,15/09/2021 11:38,15/09/2021 12:04,IEC_62196_T2_COMBO,19.568,CUSTOMER,1078981,5000199,50112,0.43,1.791666667,9,Autumn,Wednesday,224,4383.232
43cf5403-dbeb-4b18-b6fd-2717da6ef6d6,15/09/2021 12:43,15/09/2021 13:52,IEC_62196_T2_COMBO,27.335,CHARGE_CARD,20014928,5000195,50112,1.145833333,4.774305556,9,Autumn,Wednesday,213,5822.355
a567b7b5-8e4e-4ae1-9538-9db20e5a8a35,15/09/2021 12:52,15/09/2021 13:57,IEC_62196_T2_COMBO,31.866,CUSTOMER,1102647,5000196,50112,1.095555556,4.564814815,9,Autumn,Wednesday,207,6596.262
53f95f28-7f96-4519-bd42-efaa05fa109a,15/09/2021 15:05,15/09/2021 15:13,IEC_62196_T2_COMBO,12.903,ANONYMOUS,3988037,5000199,50112,0.134166667,0.559027778,9,Autumn,Wednesday,212,2735.436
cca2fb54-a70a-4e68-a896-82832dbf7e21,15/09/2021 16:40,15/09/2021 17:42,IEC_62196_T2_COMBO,17.65,CUSTOMER,1102683,5000194,50112,1.038055556,4.325231481,9,Autumn,Wednesday,220,3883
249b8935-2b23-4737-b548-fa937393b3aa,15/09/2021 16:45,15/09/2021 17:10,CHADEMO,10.858,CUSTOMER,1081929,5000196,50112,0.415,1.729166667,9,Autumn,Wednesday,227,2464.766
ff5a6ca1-6a49-4fea-b039-835ca0a730b8,15/09/2021 16:47,15/09/2021 17:24,IEC_62196_T2_COMBO,50.351,CUSTOMER,1064186,5000198,50112,0.621666667,2.590277778,9,Autumn,Wednesday,227,11429.677
8e9de30a-e9c2-4912-a321-2f805a2576f3,15/09/2021 16:54,15/09/2021 17:23,IEC_62196_T2_COMBO,38.272,CUSTOMER,1056332,5000199,50112,0.497222222,2.071759259,9,Autumn,Wednesday,227,8687.744
89c7c0c1-c322-4ae9-a463-52a7620b22eb,15/09/2021 16:59,15/09/2021 17:19,IEC_62196_T2_COMBO,16.541,CUSTOMER,1050230,5000197,50112,0.339722222,1.415509259,9,Autumn,Wednesday,227,3754.807
86bd7471-7bd4-4710-8834-df666f70a4a5,15/09/2021 18:39,15/09/2021 19:24,IEC_62196_T2_COMBO,44.949,CUSTOMER,1079475,5000198,50112,0.746388889,3.109953704,9,Autumn,Wednesday,231,10383.219
0f9fb7ae-2c77-44b2-89a6-5d4c20d97cb9,15/09/2021 19:02,15/09/2021 19:35,IEC_62196_T2_COMBO,27.237,CUSTOMER,1064174,5000197,50112,0.5525,2.302083333,9,Autumn,Wednesday,239,6509.643
3d7f0ac1-3211-4698-a081-ef7571aad1d3,15/09/2021 19:08,15/09/2021 19:26,IEC_62196_T2,6.075,CUSTOMER,1102111,5000195,50112,0.299166667,1.246527778,9,Autumn,Wednesday,239,1451.925
2d54b6da-518a-46df-b67d-e8a25c0c8914,15/09/2021 19:16,15/09/2021 19:29,CHADEMO,6.067,CUSTOMER,1081929,5000196,50112,0.206388889,0.859953704,9,Autumn,Wednesday,257,1559.219
9b7a743d-850e-4f99-809b-57e8551b389c,15/09/2021 22:54,15/09/2021 23:08,IEC_62196_T2_COMBO,10.488,CUSTOMER,1050230,5000199,50112,0.229722222,0.957175926,9,Autumn,Wednesday,196,2055.648
d2e59a75-46b1-40b3-80f2-8f6d609bb21e,16/09/2021 07:03,16/09/2021 07:36,IEC_62196_T2_COMBO,38.624,ANONYMOUS,3992318,5000199,50112,0.542777778,2.261574074,9,Autumn,Thursday,221,8535.904
be740d0e-2a78-4447-b7ca-d066530694fa,16/09/2021 07:49,16/09/2021 08:28,IEC_62196_T2_COMBO,10.606,CUSTOMER,1073730,5000194,50112,0.638888889,2.662037037,9,Autumn,Thursday,224,2375.744
8e15dd9b-97c4-4a28-8b2f-0126ed85a2e8,16/09/2021 07:51,16/09/2021 08:41,IEC_62196_T2_COMBO,69.404,CUSTOMER,1102728,5000198,50112,0.830277778,3.459490741,9,Autumn,Thursday,224,15546.496
fbec5c16-37c6-463e-ab49-9d9e66f4f718,16/09/2021 08:21,16/09/2021 08:40,IEC_62196_T2_COMBO,28.838,CHARGE_CARD,19706206,5000199,50112,0.312222222,1.300925926,9,Autumn,Thursday,216,6229.008
b3039368-119e-40ec-aa7c-824ab0f586b6,16/09/2021 10:32,16/09/2021 10:55,CHADEMO,5.477,CUSTOMER,1056758,5000194,50112,0.376666667,1.569444444,9,Autumn,Thursday,190,1040.63
9178747c-1fe6-445b-805b-129df5c3504c,16/09/2021 10:38,16/09/2021 11:34,IEC_62196_T2_COMBO,69.21,CUSTOMER,1062181,5000198,50112,0.936388889,3.90162037,9,Autumn,Thursday,190,13149.9
3d7affca-db20-4c95-ab14-34bbb90eb29b,16/09/2021 11:22,16/09/2021 12:16,IEC_62196_T2_COMBO,37.539,CUSTOMER,1068316,5000195,50112,0.899166667,3.746527778,9,Autumn,Thursday,185,6944.715
bbcc8599-9db9-4b39-8799-717bf4fbf816,16/09/2021 11:38,16/09/2021 13:00,IEC_62196_T2_COMBO,39.331,ANONYMOUS,3995790,5000199,50112,1.366944444,5.695601852,9,Autumn,Thursday,185,7276.235
f861e37a-3efd-4af1-810b-43c7fbdc5f64,16/09/2021 11:58,16/09/2021 12:24,CHADEMO,10.232,CUSTOMER,1081929,5000196,50112,0.437777778,1.824074074,9,Autumn,Thursday,181,1851.992
4480af4f-89f8-42a5-a885-a1a215ba1d10,16/09/2021 13:29,16/09/2021 14:17,IEC_62196_T2_COMBO,40.156,CUSTOMER,1090362,5000198,50112,0.801388889,3.33912037,9,Autumn,Thursday,150,6023.4
9c6bf0b7-e8ec-4083-9104-7ee0139e5be1,16/09/2021 14:27,16/09/2021 14:49,IEC_62196_T2_COMBO,17.976,CUSTOMER,1064374,5000198,50112,0.367777778,1.532407407,9,Autumn,Thursday,149,2678.424
de02a270-c829-4f47-a088-a526cb2f3e8d,16/09/2021 15:12,16/09/2021 15:31,CHADEMO,8.415,CUSTOMER,1081929,5000194,50112,0.308333333,1.284722222,9,Autumn,Thursday,154,1295.91
e9e040a3-72a3-49bf-9370-a73f67ff305b,16/09/2021 15:57,16/09/2021 16:30,IEC_62196_T2_COMBO,25.043,CUSTOMER,1055718,5000197,50112,0.559166667,2.329861111,9,Autumn,Thursday,156,3906.708
e1b06c65-2513-4e80-8410-40fc29875b5b,16/09/2021 17:04,16/09/2021 17:43,CHADEMO,7.452,CUSTOMER,1101039,5000197,50112,0.651388889,2.71412037,9,Autumn,Thursday,152,1132.704
0ccc8d1b-3dc7-4e35-902a-b049767be4f9,16/09/2021 18:03,16/09/2021 18:32,IEC_62196_T2_COMBO,16.328,CUSTOMER,1084948,5000194,50112,0.481944444,2.008101852,9,Autumn,Thursday,117,1910.376
cddf0214-686f-4d32-94bf-7404a1664ee2,16/09/2021 19:01,16/09/2021 19:39,IEC_62196_T2_COMBO,28.248,CUSTOMER,1102832,5000197,50112,0.6225,2.59375,9,Autumn,Thursday,83,2344.584
9b1dd023-9156-45bb-91ea-0b6f692a912b,16/09/2021 19:51,16/09/2021 20:28,CHADEMO,10.242,CUSTOMER,1056758,5000194,50112,0.624722222,2.603009259,9,Autumn,Thursday,73,747.666
247552e3-db81-4da0-a3e6-99022fb023eb,17/09/2021 07:02,17/09/2021 08:03,IEC_62196_T2_COMBO,38.672,CUSTOMER,1062775,5000199,50112,1.024444444,4.268518519,9,Autumn,Friday,27,1044.144
c6331439-43d6-426e-91fa-b5ad24764a49,17/09/2021 08:24,17/09/2021 10:13,IEC_62196_T2_COMBO,51.766,CUSTOMER,1101839,5000197,50112,1.815833333,7.565972222,9,Autumn,Friday,25,1294.15
2d1be495-a6fd-4685-8c7e-2bb7065ca8d3,17/09/2021 10:24,17/09/2021 11:07,CHADEMO,7.58,CUSTOMER,1101039,5000196,50112,0.718055556,2.991898148,9,Autumn,Friday,27,204.66
d14c342a-b9e4-4410-912f-b89b0b396a94,17/09/2021 12:14,17/09/2021 13:18,IEC_62196_T2_COMBO,53.103,CUSTOMER,1102955,5000195,50112,1.070277778,4.459490741,9,Autumn,Friday,28,1486.884
9193f977-9697-462c-9da0-7b26300f28ff,17/09/2021 12:53,17/09/2021 13:26,IEC_62196_T2_COMBO,28.159,ANONYMOUS,4008893,5000199,50112,0.543888889,2.266203704,9,Autumn,Friday,28,788.452
788dc624-0cad-4741-aec4-d5efa2b8384b,17/09/2021 14:07,17/09/2021 14:18,IEC_62196_T2_COMBO,11.013,ANONYMOUS,4010097,5000198,50112,0.179444444,0.747685185,9,Autumn,Friday,30,330.39
07f6c4eb-f060-4d0a-ad7e-e10bf5ba81ce,17/09/2021 14:22,17/09/2021 14:57,CHADEMO,11.714,CUSTOMER,1081929,5000196,50112,0.584722222,2.436342593,9,Autumn,Friday,43,503.702
7169be8e-14b3-447f-8406-18c111f7ef29,17/09/2021 15:20,17/09/2021 16:07,IEC_62196_T2_COMBO,18.859,ANONYMOUS,4011246,5000194,50112,0.783611111,3.265046296,9,Autumn,Friday,54,1018.386
dd7069c8-daf9-4f4f-8db1-c0f2cb6e666b,17/09/2021 15:40,17/09/2021 15:45,IEC_62196_T2_COMBO,5.681,CUSTOMER,1078386,5000198,50112,0.084166667,0.350694444,9,Autumn,Friday,54,306.774
213c8329-65dd-4d66-b015-d450a67a5fc7,17/09/2021 15:50,17/09/2021 16:23,IEC_62196_T2_COMBO,26.191,ANONYMOUS,4011722,5000196,50112,0.541944444,2.258101852,9,Autumn,Friday,60,1571.46
